DemandRegion,Product,ShipmentSize,ServiceLevel,Period,DemandBundle,AmountDemanded,SolverInclude
ST_118_DT_KY_Middlesboro_40965,DT,Outbound,DTR_SVC,Peak_2021,ST_118_DT_KY_Middlesboro_40965,1603,Yes
ST_1190_DT_TX_San Antonio_78251-2803,DT,Outbound,DTR_SVC,Peak_2021,ST_1190_DT_TX_San Antonio_78251-2803,1718,Yes
ST_1191_DT_TX_Houston_77019-4927,DT,Outbound,DTR_SVC,Peak_2021,ST_1191_DT_TX_Houston_77019-4927,1996,Yes
ST_1192_DT_TX_Katy_77450-1746,DT,Outbound,DTR_SVC,Peak_2021,ST_1192_DT_TX_Katy_77450-1746,3149,Yes
ST_1193_DT_TX_Orange_77630-4748,DT,Outbound,DTR_SVC,Peak_2021,ST_1193_DT_TX_Orange_77630-4748,1930,Yes
ST_1194_DT_MD_Owings Mills_21117-4139,DT,Outbound,DTR_SVC,Peak_2021,ST_1194_DT_MD_Owings Mills_21117-4139,2803,Yes
ST_1196_DT_PA_Ebensburg_15931-4212,DT,Outbound,DTR_SVC,Peak_2021,ST_1196_DT_PA_Ebensburg_15931-4212,1275,Yes
ST_1197_DT_TN_Nashville_37209-4210,DT,Outbound,DTR_SVC,Peak_2021,ST_1197_DT_TN_Nashville_37209-4210,2213,Yes
ST_1198_DT_WI_Delavan_53115-2006,DT,Outbound,DTR_SVC,Peak_2021,ST_1198_DT_WI_Delavan_53115-2006,1862,Yes
ST_1199_DT_IL_Macomb_61455-6702,DT,Outbound,DTR_SVC,Peak_2021,ST_1199_DT_IL_Macomb_61455-6702,1688,Yes
ST_119_DT_OH_Findlay_45840-9505,DT,Outbound,DTR_SVC,Peak_2021,ST_119_DT_OH_Findlay_45840-9505,2496,Yes
ST_1201_DT_CA_North Highlands_95660-3730,DT,Outbound,DTR_SVC,Peak_2021,ST_1201_DT_CA_North Highlands_95660-3730,2993,Yes
ST_1202_DT_CA_Citrus Heights_95621-5530,DT,Outbound,DTR_SVC,Peak_2021,ST_1202_DT_CA_Citrus Heights_95621-5530,1433,Yes
ST_1203_DT_CA_Sacramento_95820-5433,DT,Outbound,DTR_SVC,Peak_2021,ST_1203_DT_CA_Sacramento_95820-5433,2613,Yes
ST_1204_DT_CA_Sacramento_95823-4602,DT,Outbound,DTR_SVC,Peak_2021,ST_1204_DT_CA_Sacramento_95823-4602,3812,Yes
ST_1205_DT_CA_Rancho Cordova_95670-3518,DT,Outbound,DTR_SVC,Peak_2021,ST_1205_DT_CA_Rancho Cordova_95670-3518,3036,Yes
ST_1206_DT_CA_Woodland_95695-3012,DT,Outbound,DTR_SVC,Peak_2021,ST_1206_DT_CA_Woodland_95695-3012,2582,Yes
ST_1207_DT_CA_Tulare_93274-2850,DT,Outbound,DTR_SVC,Peak_2021,ST_1207_DT_CA_Tulare_93274-2850,2238,Yes
ST_1209_DT_CA_Carmichael_95608-1783,DT,Outbound,DTR_SVC,Peak_2021,ST_1209_DT_CA_Carmichael_95608-1783,1741,Yes
ST_120_DT_MI_Kalamazoo_49009-3303,DT,Outbound,DTR_SVC,Peak_2021,ST_120_DT_MI_Kalamazoo_49009-3303,3178,Yes
ST_1210_DT_CA_Vallejo_94590-2921,DT,Outbound,DTR_SVC,Peak_2021,ST_1210_DT_CA_Vallejo_94590-2921,3078,Yes
ST_1211_DT_CA_Marysville_95901-4211,DT,Outbound,DTR_SVC,Peak_2021,ST_1211_DT_CA_Marysville_95901-4211,1937,Yes
ST_1212_DT_CA_Auburn_95603-2522,DT,Outbound,DTR_SVC,Peak_2021,ST_1212_DT_CA_Auburn_95603-2522,4447,Yes
ST_1213_DT_CA_Elk Grove_95624-3301,DT,Outbound,DTR_SVC,Peak_2021,ST_1213_DT_CA_Elk Grove_95624-3301,3689,Yes
ST_1214_DT_CA_San Pablo_94806-3921,DT,Outbound,DTR_SVC,Peak_2021,ST_1214_DT_CA_San Pablo_94806-3921,3964,Yes
ST_1215_DT_CA_West Sacramento_95691-2912,DT,Outbound,DTR_SVC,Peak_2021,ST_1215_DT_CA_West Sacramento_95691-2912,2865,Yes
ST_1216_DT_CA_Modesto_95350-6220,DT,Outbound,DTR_SVC,Peak_2021,ST_1216_DT_CA_Modesto_95350-6220,2928,Yes
ST_1217_DT_CA_Fresno_93727-3896,DT,Outbound,DTR_SVC,Peak_2021,ST_1217_DT_CA_Fresno_93727-3896,2425,Yes
ST_1218_DT_CA_Yuba City_95993-3506,DT,Outbound,DTR_SVC,Peak_2021,ST_1218_DT_CA_Yuba City_95993-3506,3327,Yes
ST_1219_DT_CA_Oroville_95966-5912,DT,Outbound,DTR_SVC,Peak_2021,ST_1219_DT_CA_Oroville_95966-5912,3167,Yes
ST_121_DT_IN_Clarksville_47129-7735,DT,Outbound,DTR_SVC,Peak_2021,ST_121_DT_IN_Clarksville_47129-7735,3359,Yes
ST_1220_DT_CA_Madera_93637-8757,DT,Outbound,DTR_SVC,Peak_2021,ST_1220_DT_CA_Madera_93637-8757,2592,Yes
ST_1221_DT_CA_Redding_96001-2818,DT,Outbound,DTR_SVC,Peak_2021,ST_1221_DT_CA_Redding_96001-2818,3007,Yes
ST_1222_DT_CA_Merced_95340-4522,DT,Outbound,DTR_SVC,Peak_2021,ST_1222_DT_CA_Merced_95340-4522,3516,Yes
ST_1224_DT_NV_Sparks_89431-4600,DT,Outbound,DTR_SVC,Peak_2021,ST_1224_DT_NV_Sparks_89431-4600,1935,Yes
ST_1225_DT_NV_Carson City_89706-0151,DT,Outbound,DTR_SVC,Peak_2021,ST_1225_DT_NV_Carson City_89706-0151,1727,Yes
ST_1226_DT_CA_Pleasant Hill_94523-3950,DT,Outbound,DTR_SVC,Peak_2021,ST_1226_DT_CA_Pleasant Hill_94523-3950,4124,Yes
ST_1227_DT_CA_Chico_95926-1250,DT,Outbound,DTR_SVC,Peak_2021,ST_1227_DT_CA_Chico_95926-1250,3603,Yes
ST_1228_DT_CA_Folsom_95630-3120,DT,Outbound,DTR_SVC,Peak_2021,ST_1228_DT_CA_Folsom_95630-3120,2403,Yes
ST_1229_DT_CA_Sacramento_95823-2312,DT,Outbound,DTR_SVC,Peak_2021,ST_1229_DT_CA_Sacramento_95823-2312,4183,Yes
ST_122_DT_MI_Fort Gratiot_48059-3855,DT,Outbound,DTR_SVC,Peak_2021,ST_122_DT_MI_Fort Gratiot_48059-3855,1890,Yes
ST_1230_DT_CA_Red Bluff_96080-4314,DT,Outbound,DTR_SVC,Peak_2021,ST_1230_DT_CA_Red Bluff_96080-4314,2069,Yes
ST_1231_DT_CA_Fresno_93722-6210,DT,Outbound,DTR_SVC,Peak_2021,ST_1231_DT_CA_Fresno_93722-6210,2720,Yes
ST_1232_DT_CA_Fresno_93710-6703,DT,Outbound,DTR_SVC,Peak_2021,ST_1232_DT_CA_Fresno_93710-6703,2948,Yes
ST_1233_DT_CA_Union City_94587-3524,DT,Outbound,DTR_SVC,Peak_2021,ST_1233_DT_CA_Union City_94587-3524,3757,Yes
ST_1234_DT_CA_Clovis_93612-3723,DT,Outbound,DTR_SVC,Peak_2021,ST_1234_DT_CA_Clovis_93612-3723,2543,Yes
ST_1235_DT_CA_Vacaville_95687-4733,DT,Outbound,DTR_SVC,Peak_2021,ST_1235_DT_CA_Vacaville_95687-4733,2552,Yes
ST_1236_DT_CA_Milipitas_95035-6941,DT,Outbound,DTR_SVC,Peak_2021,ST_1236_DT_CA_Milipitas_95035-6941,2331,Yes
ST_1238_DT_CA_Manteca_95337-5125,DT,Outbound,DTR_SVC,Peak_2021,ST_1238_DT_CA_Manteca_95337-5125,3249,Yes
ST_1239_DT_CA_Fresno_93727-4627,DT,Outbound,DTR_SVC,Peak_2021,ST_1239_DT_CA_Fresno_93727-4627,3373,Yes
ST_123_DT_NC_Roanoke Rapids_27870-5076,DT,Outbound,DTR_SVC,Peak_2021,ST_123_DT_NC_Roanoke Rapids_27870-5076,3477,Yes
ST_1240_DT_CA_Stockton_95205-4269,DT,Outbound,DTR_SVC,Peak_2021,ST_1240_DT_CA_Stockton_95205-4269,3972,Yes
ST_1241_DT_CA_Fresno_93702-2727,DT,Outbound,DTR_SVC,Peak_2021,ST_1241_DT_CA_Fresno_93702-2727,3478,Yes
ST_1242_DT_CA_Lakeport_95453-5520,DT,Outbound,DTR_SVC,Peak_2021,ST_1242_DT_CA_Lakeport_95453-5520,3940,Yes
ST_1244_DT_CA_Placerville_95667-5904,DT,Outbound,DTR_SVC,Peak_2021,ST_1244_DT_CA_Placerville_95667-5904,2793,Yes
ST_1245_DT_CA_Porterville_93257-1456,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1245_DT_CA_Porterville_93257-1456,424,Yes
ST_1245_DT_CA_Porterville_93257-1456,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1245_DT_CA_Porterville_93257-1456,1350,Yes
ST_1246_DT_CA_Hanford_93230-7382,DT,Outbound,DTR_SVC,Peak_2021,ST_1246_DT_CA_Hanford_93230-7382,2391,Yes
ST_1247_DT_CA_Bakersfield_93309-4800,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1247_DT_CA_Bakersfield_93309-4800,576,Yes
ST_1247_DT_CA_Bakersfield_93309-4800,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1247_DT_CA_Bakersfield_93309-4800,1605,Yes
ST_1248_DT_CA_Roseville_95678-2805,DT,Outbound,DTR_SVC,Peak_2021,ST_1248_DT_CA_Roseville_95678-2805,3132,Yes
ST_124_DT_VA_Virginia Beach_23464-5345,DT,Outbound,DTR_SVC,Peak_2021,ST_124_DT_VA_Virginia Beach_23464-5345,3403,Yes
ST_1251_DT_CA_Yreka_96097-9531,DT,Outbound,DTR_SVC,Peak_2021,ST_1251_DT_CA_Yreka_96097-9531,1969,Yes
ST_1252_DT_CA_Redding_96003-2512,DT,Outbound,DTR_SVC,Peak_2021,ST_1252_DT_CA_Redding_96003-2512,2770,Yes
ST_1253_DT_CA_Visalia_93277-8025,DT,Outbound,DTR_SVC,Peak_2021,ST_1253_DT_CA_Visalia_93277-8025,2751,Yes
ST_1254_DT_CA_San Jose_95133-1945,DT,Outbound,DTR_SVC,Peak_2021,ST_1254_DT_CA_San Jose_95133-1945,5953,Yes
ST_1255_DT_CA_Bakersfield_93308-2920,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1255_DT_CA_Bakersfield_93308-2920,519,Yes
ST_1255_DT_CA_Bakersfield_93308-2920,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1255_DT_CA_Bakersfield_93308-2920,1573,Yes
ST_1256_DT_CA_Los Banos_93635-7806,DT,Outbound,DTR_SVC,Peak_2021,ST_1256_DT_CA_Los Banos_93635-7806,1553,Yes
ST_1258_DT_CA_Modesto_95351-5011,DT,Outbound,DTR_SVC,Peak_2021,ST_1258_DT_CA_Modesto_95351-5011,3357,Yes
ST_1259_DT_CA_Oakland_94601-1020,DT,Outbound,DTR_SVC,Peak_2021,ST_1259_DT_CA_Oakland_94601-1020,7312,Yes
ST_125_DT_FL_Ocala_34474-4437,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_125_DT_FL_Ocala_34474-4437,941,Yes
ST_125_DT_FL_Ocala_34474-4437,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_125_DT_FL_Ocala_34474-4437,2030,Yes
ST_1260_DT_CA_Stockton_95212-2811,DT,Outbound,DTR_SVC,Peak_2021,ST_1260_DT_CA_Stockton_95212-2811,3538,Yes
ST_1261_DT_CA_Fresno_93726-3734,DT,Outbound,DTR_SVC,Peak_2021,ST_1261_DT_CA_Fresno_93726-3734,2640,Yes
ST_1262_DT_CA_Bakersfield_93304-5605,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1262_DT_CA_Bakersfield_93304-5605,848,Yes
ST_1262_DT_CA_Bakersfield_93304-5605,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1262_DT_CA_Bakersfield_93304-5605,2141,Yes
ST_1263_DT_CA_Stockton_95207-6740,DT,Outbound,DTR_SVC,Peak_2021,ST_1263_DT_CA_Stockton_95207-6740,3503,Yes
ST_1264_DT_CA_Hayward_94541-5805,DT,Outbound,DTR_SVC,Peak_2021,ST_1264_DT_CA_Hayward_94541-5805,3252,Yes
ST_1265_DT_CA_Chico_95928-7161,DT,Outbound,DTR_SVC,Peak_2021,ST_1265_DT_CA_Chico_95928-7161,2961,Yes
ST_1266_DT_CA_Modesto_95350-3217,DT,Outbound,DTR_SVC,Peak_2021,ST_1266_DT_CA_Modesto_95350-3217,2818,Yes
ST_1267_DT_CA_Bakersfield_93306-4689,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1267_DT_CA_Bakersfield_93306-4689,680,Yes
ST_1267_DT_CA_Bakersfield_93306-4689,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1267_DT_CA_Bakersfield_93306-4689,1997,Yes
ST_1268_DT_CA_Fair Oaks_95628-3908,DT,Outbound,DTR_SVC,Peak_2021,ST_1268_DT_CA_Fair Oaks_95628-3908,1559,Yes
ST_1269_DT_NV_Reno_89502-6442,DT,Outbound,DTR_SVC,Peak_2021,ST_1269_DT_NV_Reno_89502-6442,1239,Yes
ST_126_DT_NC_Raleigh_27616-5176,DT,Outbound,DTR_SVC,Peak_2021,ST_126_DT_NC_Raleigh_27616-5176,2784,Yes
ST_1270_DT_CA_San Jose_95138-1529,DT,Outbound,DTR_SVC,Peak_2021,ST_1270_DT_CA_San Jose_95138-1529,2437,Yes
ST_1272_DT_PA_Coraopolis_15108-4229,DT,Outbound,DTR_SVC,Peak_2021,ST_1272_DT_PA_Coraopolis_15108-4229,1160,Yes
ST_1274_DT_MO_St. Joseph_64506-2006,DT,Outbound,DTR_SVC,Peak_2021,ST_1274_DT_MO_St. Joseph_64506-2006,2891,Yes
ST_1275_DT_PA_North Versailles_15137-1530,DT,Outbound,DTR_SVC,Peak_2021,ST_1275_DT_PA_North Versailles_15137-1530,2318,Yes
ST_1277_DT_TN_Jacksboro_37757-2829,DT,Outbound,DTR_SVC,Peak_2021,ST_1277_DT_TN_Jacksboro_37757-2829,1914,Yes
ST_1278_DT_NC_Moyock_27958-8740,DT,Outbound,DTR_SVC,Peak_2021,ST_1278_DT_NC_Moyock_27958-8740,1322,Yes
ST_127_DT_VA_Newport News_23608-3717,DT,Outbound,DTR_SVC,Peak_2021,ST_127_DT_VA_Newport News_23608-3717,3121,Yes
ST_1280_DT_TX_Dallas_75228-6104,DT,Outbound,DTR_SVC,Peak_2021,ST_1280_DT_TX_Dallas_75228-6104,2829,Yes
ST_1281_DT_TN_Jackson_38305-3049,DT,Outbound,DTR_SVC,Peak_2021,ST_1281_DT_TN_Jackson_38305-3049,1999,Yes
ST_1284_DT_IN_Hobart_46342-2467,DT,Outbound,DTR_SVC,Peak_2021,ST_1284_DT_IN_Hobart_46342-2467,2471,Yes
ST_1285_DT_IN_Marion_46953-3965,DT,Outbound,DTR_SVC,Peak_2021,ST_1285_DT_IN_Marion_46953-3965,3365,Yes
ST_1287_DT_FL_Tequesta_33469-2737,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1287_DT_FL_Tequesta_33469-2737,730,Yes
ST_1287_DT_FL_Tequesta_33469-2737,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1287_DT_FL_Tequesta_33469-2737,1901,Yes
ST_1288_DT_FL_Jacksonville_32244-6664,DT,Outbound,DTR_SVC,Peak_2021,ST_1288_DT_FL_Jacksonville_32244-6664,2994,Yes
ST_1289_DT_TX_Houston_77018-4205,DT,Outbound,DTR_SVC,Peak_2021,ST_1289_DT_TX_Houston_77018-4205,2391,Yes
ST_128_DT_VA_Virginia Beach_23454-4281,DT,Outbound,DTR_SVC,Peak_2021,ST_128_DT_VA_Virginia Beach_23454-4281,2479,Yes
ST_1290_DT_MS_Brandon_39042-2766,DT,Outbound,DTR_SVC,Peak_2021,ST_1290_DT_MS_Brandon_39042-2766,3126,Yes
ST_1291_DT_FL_Clearwater_33759-5504,DT,Outbound,DTR_SVC,Peak_2021,ST_1291_DT_FL_Clearwater_33759-5504,1630,Yes
ST_1292_DT_MS_Clarksdale_38614-4806,DT,Outbound,DTR_SVC,Peak_2021,ST_1292_DT_MS_Clarksdale_38614-4806,2433,Yes
ST_1293_DT_KS_Topeka_66608-1829,DT,Outbound,DTR_SVC,Peak_2021,ST_1293_DT_KS_Topeka_66608-1829,3018,Yes
ST_1294_DT_WI_Chippewa Falls_54729-3463,DT,Outbound,DTR_SVC,Peak_2021,ST_1294_DT_WI_Chippewa Falls_54729-3463,1773,Yes
ST_1295_DT_MN_St. Paul_55104-4012,DT,Outbound,DTR_SVC,Peak_2021,ST_1295_DT_MN_St. Paul_55104-4012,2363,Yes
ST_1296_DT_MN_Hutchinson_55350-3318,DT,Outbound,DTR_SVC,Peak_2021,ST_1296_DT_MN_Hutchinson_55350-3318,1832,Yes
ST_1297_DT_OH_Lewis Center_43035,DT,Outbound,DTR_SVC,Peak_2021,ST_1297_DT_OH_Lewis Center_43035,1977,Yes
ST_1298_DT_WI_Plover_54467-4124,DT,Outbound,DTR_SVC,Peak_2021,ST_1298_DT_WI_Plover_54467-4124,1511,Yes
ST_1299_DT_NY_Utica_13501-3780,DT,Outbound,DTR_SVC,Peak_2021,ST_1299_DT_NY_Utica_13501-3780,2371,Yes
ST_129_DT_NC_Washington_27889-3527,DT,Outbound,DTR_SVC,Peak_2021,ST_129_DT_NC_Washington_27889-3527,2333,Yes
ST_1300_DT_IN_Greensburg_47240-7200,DT,Outbound,DTR_SVC,Peak_2021,ST_1300_DT_IN_Greensburg_47240-7200,1872,Yes
ST_1301_DT_OK_Enid_73703-6085,DT,Outbound,DTR_SVC,Peak_2021,ST_1301_DT_OK_Enid_73703-6085,2734,Yes
ST_1302_DT_NC_Mooresville_28117-6353,DT,Outbound,DTR_SVC,Peak_2021,ST_1302_DT_NC_Mooresville_28117-6353,3176,Yes
ST_1303_DT_NY_Batavia_14020-1284,DT,Outbound,DTR_SVC,Peak_2021,ST_1303_DT_NY_Batavia_14020-1284,2647,Yes
ST_1305_DT_SC_Boiling Springs_29316-8501,DT,Outbound,DTR_SVC,Peak_2021,ST_1305_DT_SC_Boiling Springs_29316-8501,2475,Yes
ST_1306_DT_NC_KIll Devil Hills_27948-8723,DT,Outbound,DTR_SVC,Peak_2021,ST_1306_DT_NC_KIll Devil Hills_27948-8723,2788,Yes
ST_1307_DT_SC_Summerville_29485-4102,DT,Outbound,DTR_SVC,Peak_2021,ST_1307_DT_SC_Summerville_29485-4102,3069,Yes
ST_1308_DT_MS_Cleveland_38732-2126,DT,Outbound,DTR_SVC,Peak_2021,ST_1308_DT_MS_Cleveland_38732-2126,2079,Yes
ST_1309_DT_GA_Woodstock_30189-8269,DT,Outbound,DTR_SVC,Peak_2021,ST_1309_DT_GA_Woodstock_30189-8269,2667,Yes
ST_130_DT_VA_Hampton_23666-5970,DT,Outbound,DTR_SVC,Peak_2021,ST_130_DT_VA_Hampton_23666-5970,3848,Yes
ST_1311_DT_VA_Radford_24141-8857,DT,Outbound,DTR_SVC,Peak_2021,ST_1311_DT_VA_Radford_24141-8857,1540,Yes
ST_1313_DT_IN_New Albany_47150-4656,DT,Outbound,DTR_SVC,Peak_2021,ST_1313_DT_IN_New Albany_47150-4656,2435,Yes
ST_1314_DT_MA_Pittsfield_1201,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1314_DT_MA_Pittsfield_1201,685,Yes
ST_1314_DT_MA_Pittsfield_1201,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1314_DT_MA_Pittsfield_1201,1735,Yes
ST_1315_DT_NY_Hamburg_14075-5155,DT,Outbound,DTR_SVC,Peak_2021,ST_1315_DT_NY_Hamburg_14075-5155,2076,Yes
ST_1316_DT_FL_Deltona_32725-8254,DT,Outbound,DTR_SVC,Peak_2021,ST_1316_DT_FL_Deltona_32725-8254,1483,Yes
ST_1317_DT_IL_Carbondale_62901-3144,DT,Outbound,DTR_SVC,Peak_2021,ST_1317_DT_IL_Carbondale_62901-3144,1778,Yes
ST_1318_DT_IN_Crown Point_46307,DT,Outbound,DTR_SVC,Peak_2021,ST_1318_DT_IN_Crown Point_46307,2561,Yes
ST_1319_DT_MO_Perryville_63775-1207,DT,Outbound,DTR_SVC,Peak_2021,ST_1319_DT_MO_Perryville_63775-1207,1497,Yes
ST_131_DT_PA_Hanover_17331-5221,DT,Outbound,DTR_SVC,Peak_2021,ST_131_DT_PA_Hanover_17331-5221,2485,Yes
ST_1321_DT_CT_New Haven_06515-1405,DT,Outbound,DTR_SVC,Peak_2021,ST_1321_DT_CT_New Haven_06515-1405,2808,Yes
ST_1322_DT_VA_Petersburg_23805-9229,DT,Outbound,DTR_SVC,Peak_2021,ST_1322_DT_VA_Petersburg_23805-9229,2961,Yes
ST_1323_DT_AL_Center Point_35215-3608,DT,Outbound,DTR_SVC,Peak_2021,ST_1323_DT_AL_Center Point_35215-3608,2934,Yes
ST_1324_DT_VA_Suffolk_23434-8290,DT,Outbound,DTR_SVC,Peak_2021,ST_1324_DT_VA_Suffolk_23434-8290,2556,Yes
ST_1325_DT_TN_Ripley_38063-5906,DT,Outbound,DTR_SVC,Peak_2021,ST_1325_DT_TN_Ripley_38063-5906,1354,Yes
ST_1326_DT_TX_Addison_75001-4301,DT,Outbound,DTR_SVC,Peak_2021,ST_1326_DT_TX_Addison_75001-4301,1252,Yes
ST_1327_DT_AR_Conway_72032-3544,DT,Outbound,DTR_SVC,Peak_2021,ST_1327_DT_AR_Conway_72032-3544,1797,Yes
ST_1328_DT_LA_Crowley_70526-2336,DT,Outbound,DTR_SVC,Peak_2021,ST_1328_DT_LA_Crowley_70526-2336,2260,Yes
ST_1329_DT_KY_Louisville_40258-1007,DT,Outbound,DTR_SVC,Peak_2021,ST_1329_DT_KY_Louisville_40258-1007,1571,Yes
ST_1330_DT_MA_Webster_01570-2158,DT,Outbound,DTR_SVC,Peak_2021,ST_1330_DT_MA_Webster_01570-2158,2209,Yes
ST_1332_DT_AL_Birmingham_35235-8635,DT,Outbound,DTR_SVC,Peak_2021,ST_1332_DT_AL_Birmingham_35235-8635,1698,Yes
ST_1333_DT_IN_South Bend_46614-3474,DT,Outbound,DTR_SVC,Peak_2021,ST_1333_DT_IN_South Bend_46614-3474,2406,Yes
ST_1335_DT_MA_Raynham_02767-5171,DT,Outbound,DTR_SVC,Peak_2021,ST_1335_DT_MA_Raynham_02767-5171,2934,Yes
ST_1336_DT_TN_Kingsport_37660-5884,DT,Outbound,DTR_SVC,Peak_2021,ST_1336_DT_TN_Kingsport_37660-5884,2141,Yes
ST_1339_DT_PA_Reading_19604-1525,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1339_DT_PA_Reading_19604-1525,1026,Yes
ST_1339_DT_PA_Reading_19604-1525,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1339_DT_PA_Reading_19604-1525,1710,Yes
ST_133_DT_VA_Lynchburg_24501-2661,DT,Outbound,DTR_SVC,Peak_2021,ST_133_DT_VA_Lynchburg_24501-2661,2517,Yes
ST_1340_DT_IL_Glen Ellyn_60137-5734,DT,Outbound,DTR_SVC,Peak_2021,ST_1340_DT_IL_Glen Ellyn_60137-5734,1361,Yes
ST_1341_DT_WI_Antigo_54409-8797,DT,Outbound,DTR_SVC,Peak_2021,ST_1341_DT_WI_Antigo_54409-8797,1463,Yes
ST_1342_DT_OH_Miamisburg_45342-3704,DT,Outbound,DTR_SVC,Peak_2021,ST_1342_DT_OH_Miamisburg_45342-3704,2424,Yes
ST_1343_DT_FL_Tampa_33619-4205,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1343_DT_FL_Tampa_33619-4205,922,Yes
ST_1343_DT_FL_Tampa_33619-4205,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1343_DT_FL_Tampa_33619-4205,1717,Yes
ST_1344_DT_OK_Edmond_73003-4683,DT,Outbound,DTR_SVC,Peak_2021,ST_1344_DT_OK_Edmond_73003-4683,2831,Yes
ST_1346_DT_IL_Bradley_60915-1278,DT,Outbound,DTR_SVC,Peak_2021,ST_1346_DT_IL_Bradley_60915-1278,4490,Yes
ST_1347_DT_OK_Norman_73071-5265,DT,Outbound,DTR_SVC,Peak_2021,ST_1347_DT_OK_Norman_73071-5265,3122,Yes
ST_1348_DT_TX_Friendswood_77546-5010,DT,Outbound,DTR_SVC,Peak_2021,ST_1348_DT_TX_Friendswood_77546-5010,2798,Yes
ST_1349_DT_IN_Jasper_47546-8015,DT,Outbound,DTR_SVC,Peak_2021,ST_1349_DT_IN_Jasper_47546-8015,2037,Yes
ST_1350_DT_IL_Lake Zurich_60047-2552,DT,Outbound,DTR_SVC,Peak_2021,ST_1350_DT_IL_Lake Zurich_60047-2552,1745,Yes
ST_1351_DT_KS_Salina_67401-7663,DT,Outbound,DTR_SVC,Peak_2021,ST_1351_DT_KS_Salina_67401-7663,2372,Yes
ST_1352_DT_IN_Indianapolis_46227-1239,DT,Outbound,DTR_SVC,Peak_2021,ST_1352_DT_IN_Indianapolis_46227-1239,3102,Yes
ST_1354_DT_KY_Louisville_40216-4103,DT,Outbound,DTR_SVC,Peak_2021,ST_1354_DT_KY_Louisville_40216-4103,3302,Yes
ST_1356_DT_IN_Plymouth_46563-3440,DT,Outbound,DTR_SVC,Peak_2021,ST_1356_DT_IN_Plymouth_46563-3440,2059,Yes
ST_1357_DT_MO_Poplar Bluff_63901-4724,DT,Outbound,DTR_SVC,Peak_2021,ST_1357_DT_MO_Poplar Bluff_63901-4724,2932,Yes
ST_1358_DT_CA_Clovis_93612-0494,DT,Outbound,DTR_SVC,Peak_2021,ST_1358_DT_CA_Clovis_93612-0494,2194,Yes
ST_1359_DT_GA_Tifton_31794-8022,DT,Outbound,DTR_SVC,Peak_2021,ST_1359_DT_GA_Tifton_31794-8022,4219,Yes
ST_135_DT_FL_Gainesville_32606,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_135_DT_FL_Gainesville_32606,738,Yes
ST_135_DT_FL_Gainesville_32606,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_135_DT_FL_Gainesville_32606,1846,Yes
ST_1360_DT_NJ_Brooklawn_08030-2797,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1360_DT_NJ_Brooklawn_08030-2797,650,Yes
ST_1360_DT_NJ_Brooklawn_08030-2797,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_1360_DT_NJ_Brooklawn_08030-2797,1402,Yes
ST_1361_DT_IA_Des Moines_50320-1704,DT,Outbound,DTR_SVC,Peak_2021,ST_1361_DT_IA_Des Moines_50320-1704,2762,Yes
ST_1362_DT_KS_Mission_66202-3268,DT,Outbound,DTR_SVC,Peak_2021,ST_1362_DT_KS_Mission_66202-3268,2798,Yes
ST_1363_DT_OH_Wooster_44691-8520,DT,Outbound,DTR_SVC,Peak_2021,ST_1363_DT_OH_Wooster_44691-8520,2264,Yes
ST_1364_DT_IN_Warsaw_46582-6940,DT,Outbound,DTR_SVC,Peak_2021,ST_1364_DT_IN_Warsaw_46582-6940,1816,Yes
ST_1365_DT_MD_Gaithersburg_20877-2624,DT,Outbound,DTR_SVC,Peak_2021,ST_1365_DT_MD_Gaithersburg_20877-2624,3227,Yes
ST_1367_DT_FL_Cape Coral_33990-6739,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_1367_DT_FL_Cape Coral_33990-6739,700,Yes
